Crash ID,County,Crash Death Count,Driver Blood Alcohol Content Test Result,Unit Death Count,Vehicle Model Year,Person Age
16867763,ELLIS,0,No Data,0,2005,34
16867763,ELLIS,0,No Data,0,2003,37
16867906,MAVERICK,0,No Data,0,2000,No Data
16867945,ERATH,0,0.145,0,2015,19
16867945,ERATH,0,0.145,0,2015,18
16868002,GRAY,0,No Data,0,2008,16
16868028,LIBERTY,0,0.196,0,1994,33
16868117,GRAYSON,0,No Data,0,2014,27
16868117,GRAYSON,0,No Data,0,2014,24
16868117,GRAYSON,0,No Data,0,2019,55
16868353,HARRIS,0,No Data,0,2018,29
16868428,WICHITA,0,0.326,0,2015,48
16868608,TARRANT,0,No Data,0,2016,25
16868802,MONTGOMERY,0,0.168,0,2004,24
16868802,MONTGOMERY,0,No Data,0,2010,35
16868802,MONTGOMERY,0,No Data,0,2010,23
16869077,GREGG,0,0.197,0,2000,34
16869418,DALLAS,0,No Data,0,2014,No Data
16869418,DALLAS,0,0.024,0,1996,No Data
16869536,DALLAS,0,0.19,0,2012,22
16869536,DALLAS,0,0.19,0,2012,24
16869536,DALLAS,0,No Data,0,2016,50
16869536,DALLAS,0,No Data,0,2017,37
16869536,DALLAS,0,No Data,0,2017,36
16869536,DALLAS,0,No Data,0,2017,63
16869576,DALLAS,0,0.219,0,1994,30
16870036,TRAVIS,0,0.131,0,2011,20
16870984,TITUS,0,No Data,0,2007,61
16871320,TRAVIS,0,No Data,0,2002,35
16871323,TRAVIS,0,No Data,0,2012,No Data
16871323,TRAVIS,0,No Data,0,No Data,55
16871325,TRAVIS,0,0.111,0,2011,29
16871325,TRAVIS,0,0.126,0,2016,22
16871359,TRAVIS,0,No Data,0,2007,31
16871359,TRAVIS,0,No Data,0,2009,No Data
16871377,TRAVIS,0,No Data,0,2000,20
16871381,TRAVIS,0,0.218,0,2006,32
16871381,TRAVIS,0,No Data,0,2007,45
16871476,CAMERON,0,No Data,0,2017,40
16871476,CAMERON,0,No Data,0,2017,41
16871476,CAMERON,0,No Data,0,2015,38
16871476,CAMERON,0,No Data,0,2015,37
16871845,COLLIN,0,No Data,0,2004,37
16871845,COLLIN,0,No Data,0,2015,46
16871854,HARRIS,0,No Data,0,2006,39
16871854,HARRIS,0,No Data,0,1999,22
16871912,BEXAR,0,No Data,0,2008,57
16871953,BEXAR,0,0.135,0,2005,45
16872141,JASPER,1,0.081,1,2001,67
16872141,JASPER,1,No Data,0,2007,45
16872141,JASPER,1,No Data,0,2007,69
16872141,JASPER,1,No Data,0,2007,47
16872141,JASPER,1,No Data,0,2007,11
16872141,JASPER,1,No Data,0,2014,32
16872141,JASPER,1,No Data,0,2014,34
16872141,JASPER,1,No Data,0,2014,3
16872141,JASPER,1,No Data,0,2014,36
16872141,JASPER,1,No Data,0,2014,34
16872236,HARRIS,0,0.115,0,2014,32
16872236,HARRIS,0,No Data,0,2014,26
16872236,HARRIS,0,No Data,0,2014,20
16872246,HARRIS,0,No Data,0,No Data,No Data
16872246,HARRIS,0,No Data,0,2009,29
16872246,HARRIS,0,No Data,0,2012,36
16872258,LAVACA,0,0.167,0,2004,43
16872258,LAVACA,0,0.167,0,2004,43
16872360,HARRIS,0,0.177,0,2004,30
16872381,EL PASO,0,0.15,0,2006,27
16872381,EL PASO,0,No Data,0,2008,56
16872381,EL PASO,0,No Data,0,2008,25
16872381,EL PASO,0,No Data,0,2008,58
16872729,COLLIN,0,0.218,0,2017,29
16872729,COLLIN,0,No Data,0,2016,68
16872729,COLLIN,0,No Data,0,2016,55
16872736,TARRANT,0,No Data,0,No Data,No Data
16872736,TARRANT,0,No Data,0,2012,43
16872736,TARRANT,0,No Data,0,2012,41
16872736,TARRANT,0,No Data,0,2012,41
16872809,SHELBY,0,0.098,0,2013,21
16872855,COLLIN,0,0.16,0,2001,30
16872855,COLLIN,0,No Data,0,2012,55
16872939,TARRANT,0,0,0,2013,41
16873002,NAVARRO,0,No Data,0,2004,47
16873002,NAVARRO,0,No Data,0,2014,37
16873020,HAYS,0,No Data,0,2002,22
16873338,DALLAS,0,No Data,0,2013,30
16873599,TARRANT,0,No Data,0,No Data,No Data
16873917,ELLIS,0,No Data,0,2017,21
16873917,ELLIS,0,No Data,0,2017,24
16873937,HARRIS,0,0.15,0,2005,40
16873937,HARRIS,0,No Data,0,2015,44
16873972,BEXAR,0,0.146,0,1998,21
16874006,DALLAS,0,No Data,0,2003,38
16874051,HIDALGO,0,No Data,0,2016,20
16874051,HIDALGO,0,No Data,0,2016,22
16874051,HIDALGO,0,No Data,0,2016,21
16874051,HIDALGO,0,No Data,0,2014,20
16874051,HIDALGO,0,No Data,0,2014,19
16874051,HIDALGO,0,No Data,0,2014,21
16874051,HIDALGO,0,No Data,0,2014,18
16874051,HIDALGO,0,0.14,0,2015,20
16874051,HIDALGO,0,0.14,0,2015,21
16874051,HIDALGO,0,0.14,0,2015,18
16874051,HIDALGO,0,0.14,0,2015,19
16874053,HIDALGO,0,0.17,0,2015,31
16874196,HUNT,0,No Data,0,2000,22
16874545,TITUS,0,0.113,0,2008,35
16874545,TITUS,0,No Data,0,2003,30
16874545,TITUS,0,No Data,0,2003,39
16874545,TITUS,0,No Data,0,2003,8
16874545,TITUS,0,No Data,0,2003,12
16874553,BELL,0,No Data,0,2017,30
16874553,BELL,0,No Data,0,2017,8
16874553,BELL,0,No Data,0,2017,5
16874789,WILLIAMSON,0,0.243,0,2017,33
16874869,MATAGORDA,0,0.268,0,2007,38
16875011,SAN PATRICIO,0,0.161,0,1999,30
16875164,TARRANT,0,No Data,0,2006,35
16875164,TARRANT,0,No Data,0,2011,24
16875219,LAMAR,1,0,0,1999,73
16875219,LAMAR,1,No Data,1,No Data,58
16875437,DALLAS,0,0.21,0,2012,24
16875437,DALLAS,0,0.21,0,2012,23
16875437,DALLAS,0,No Data,0,2013,23
16875451,HARRIS,0,0.115,0,2004,32
16875451,HARRIS,0,No Data,0,2016,29
16875451,HARRIS,0,No Data,0,2016,28
16875451,HARRIS,0,No Data,0,2016,28
16875455,EL PASO,0,0.131,0,2016,42
16875462,HARRIS,0,No Data,0,2002,25
16875462,HARRIS,0,No Data,0,2013,23
16875462,HARRIS,0,No Data,0,2013,20
16875522,DALLAS,0,0.302,0,2007,29
16875571,HARRIS,0,0.159,0,2007,19
16875719,EL PASO,0,No Data,0,2006,19
16875719,EL PASO,0,No Data,0,2006,19
16876100,DALLAS,0,0.107,0,2000,21
16876169,HAYS,0,0.203,0,2011,30
16876169,HAYS,0,0.203,0,2011,25
16876169,HAYS,0,0.203,0,2011,24
16876189,BRAZOS,0,0.157,0,2011,21
16876189,BRAZOS,0,No Data,0,2014,23
16876358,TRAVIS,0,No Data,0,2004,49
16876358,TRAVIS,0,No Data,0,2007,34
16876358,TRAVIS,0,No Data,0,2006,25
16876404,CORYELL,0,No Data,0,2013,17
16876404,CORYELL,0,No Data,0,2013,18
16876404,CORYELL,0,No Data,0,2013,18
16876418,WILLIAMSON,0,No Data,0,2004,31
16876418,WILLIAMSON,0,No Data,0,2005,28
16876418,WILLIAMSON,0,No Data,0,2005,24
16876418,WILLIAMSON,0,No Data,0,2005,9
16876418,WILLIAMSON,0,No Data,0,2005,1
16876574,TRAVIS,0,No Data,0,2014,23
16876708,HARRIS,0,0.165,0,2013,35
16877011,MIDLAND,0,No Data,0,2009,22
16877011,MIDLAND,0,No Data,0,2006,63
16877472,TARRANT,0,0.14,0,2016,24
16877711,MIDLAND,0,No Data,0,2016,37
16877711,MIDLAND,0,No Data,0,2016,26
16878661,WASHINGTON,0,0.095,0,2008,49
16878661,WASHINGTON,0,0.095,0,2008,27
16878783,BEXAR,0,0.16,0,2018,23
16878939,BEXAR,0,0.196,0,2017,22
16879035,KENDALL,0,0.238,0,2015,37
16879390,EL PASO,0,0.172,0,2017,29
16879390,EL PASO,0,No Data,0,2004,45
16879390,EL PASO,0,No Data,0,2004,24
16879390,EL PASO,0,No Data,0,2004,37
16879447,BASTROP,0,0.211,0,2004,48
16880222,ERATH,0,No Data,0,2013,54
16880222,ERATH,0,No Data,0,2011,36
16880222,ERATH,0,No Data,0,2011,36
16880222,ERATH,0,No Data,0,2011,4
16880222,ERATH,0,No Data,0,2011,13
16880222,ERATH,0,No Data,0,2011,13
16880222,ERATH,0,No Data,0,2011,29
16880379,FORT BEND,0,No Data,0,2000,33
16880379,FORT BEND,0,No Data,0,2001,56
16880379,FORT BEND,0,No Data,0,2001,34
16880379,FORT BEND,0,No Data,0,2019,19
16880379,FORT BEND,0,No Data,0,2019,19
16880730,LUBBOCK,0,No Data,0,2014,28
16880794,PARKER,0,No Data,0,2016,52
16880794,PARKER,0,No Data,0,2016,48
16880794,PARKER,0,0.146,0,2008,23
16881597,DALLAS,0,No Data,0,2006,48
16881623,MONTGOMERY,0,No Data,0,2016,46
16917232,NUECES,0,No Data,0,2011,21
16918265,BEXAR,0,0.106,0,2016,34
16920645,BEXAR,0,0.02,0,2007,39
16935941,VAL VERDE,0,0.147,0,2004,55
16987321,TARRANT,0,No Data,0,2012,31
16987321,TARRANT,0,No Data,0,2012,27
16987324,TARRANT,0,No Data,0,2005,No Data
16987818,TARRANT,0,No Data,0,2012,60
17456337,HARRIS,0,No Data,0,2018,32
17463239,HARRIS,0,No Data,0,2018,27
17634626,HARRIS,0,No Data,0,2009,25
17637342,HARRIS,0,0.071,0,2001,46
16869317,DENTON,0,No Data,0,2013,66
16869317,DENTON,0,No Data,0,2010,36
16869441,BEXAR,0,0.172,0,2007,34
16869527,JEFFERSON,0,No Data,0,2016,27
16869527,JEFFERSON,0,No Data,0,2016,38
16869699,BELL,0,0.194,0,2013,23
16871053,COLLIN,0,No Data,0,2018,50
16871053,COLLIN,0,No Data,0,2011,47
16871053,COLLIN,0,No Data,0,2011,10
16871053,COLLIN,0,No Data,0,2011,9
16871982,WALKER,0,No Data,0,2005,43
16872067,BEXAR,0,0.111,0,2017,35
16872271,GUADALUPE,0,No Data,0,2014,39
16872271,GUADALUPE,0,No Data,0,2005,45
16872834,KERR,0,0.119,0,2008,37
16872834,KERR,0,0.119,0,2008,31
16873608,LUBBOCK,0,No Data,0,2013,50
16873608,LUBBOCK,0,No Data,0,2013,No Data
16873608,LUBBOCK,0,No Data,0,2013,No Data
16873608,LUBBOCK,0,No Data,0,2012,34
16873892,TARRANT,0,0.1,0,2014,65
16873892,TARRANT,0,No Data,0,2001,60
16873892,TARRANT,0,No Data,0,2001,24
16873892,TARRANT,0,No Data,0,2001,30
16873932,HARRIS,0,No Data,0,2010,26
16873932,HARRIS,0,No Data,0,2010,29
16873932,HARRIS,0,No Data,0,2008,44
16876117,BELL,0,No Data,0,2003,51
16876117,BELL,0,No Data,0,2016,52
16876117,BELL,0,No Data,0,2016,20
16877299,BEXAR,0,0.061,0,2016,22
16877324,BEXAR,0,0.225,0,2005,38
16877324,BEXAR,0,No Data,0,2018,41
16877686,TRAVIS,0,No Data,0,2011,25
16877686,TRAVIS,0,No Data,0,2011,26
16877976,TRAVIS,0,No Data,0,2007,35
16878069,FORT BEND,0,0.12,0,2015,19
16878085,HARRIS,0,0,0,2016,21
16878085,HARRIS,0,0,0,2016,18
16878085,HARRIS,0,0,0,2016,19
16879152,KERR,0,No Data,0,2006,32
16879152,KERR,0,No Data,0,2014,29
16879422,WICHITA,0,0.229,0,2011,43
16880487,TRAVIS,0,No Data,0,2014,32
16880487,TRAVIS,0,No Data,0,2019,25
16920630,HARRIS,1,0.121,0,2007,38
16920630,HARRIS,1,0.19,1,2013,32
16872113,GALVESTON,0,No Data,0,2016,36
16872116,SMITH,0,No Data,0,2005,24
16872153,BEXAR,0,0.21,0,2001,25
16872154,DALLAS,0,No Data,0,2004,55
16872159,DALLAS,0,0,0,2004,55
16872234,HARRIS,0,No Data,0,2015,33
16872315,DALLAS,0,No Data,0,2013,22
16872315,DALLAS,0,No Data,0,2017,55
16872315,DALLAS,0,No Data,0,2017,47
16873308,TRAVIS,0,0.188,0,2007,59
16873308,TRAVIS,0,No Data,0,2017,42
16873308,TRAVIS,0,No Data,0,2017,19
16873308,TRAVIS,0,No Data,0,2017,44
16873308,TRAVIS,0,No Data,0,2017,30
16873308,TRAVIS,0,No Data,0,2017,30
16873493,TRAVIS,0,No Data,0,2007,23
16873617,HARRIS,0,0.16,0,1998,59
16873617,HARRIS,0,No Data,0,2005,39
16873617,HARRIS,0,No Data,0,2005,45
16873644,BEXAR,0,0.162,0,2004,50
16874907,KAUFMAN,0,0.136,0,2013,35
16875330,BASTROP,0,0.242,0,2016,44
16875330,BASTROP,0,No Data,0,2007,31
16875499,MCLENNAN,0,No Data,0,2004,26
16875499,MCLENNAN,0,No Data,0,No Data,No Data
16875505,DALLAS,0,0.205,0,2017,33
16875509,BEXAR,0,No Data,0,2018,33
16876133,JONES,0,0.215,0,2004,31
16876889,HARRIS,0,0.007,0,2007,47
16877192,HOCKLEY,0,No Data,0,2017,22
16879890,DALLAS,0,No Data,0,2017,51
16881022,COLLIN,0,0.23,0,2000,31
16881022,COLLIN,0,No Data,0,2001,22
16881022,COLLIN,0,No Data,0,2001,21
16921067,HIDALGO,0,No Data,0,2019,41
16921067,HIDALGO,0,No Data,0,1996,49
16945742,BROWN,0,No Data,0,2002,31
16945742,BROWN,0,No Data,0,2002,5
16872618,POTTER,0,0.249,0,1999,28
16873346,TRAVIS,0,No Data,0,No Data,No Data
16873346,TRAVIS,0,No Data,0,1997,30
16873346,TRAVIS,0,No Data,0,2001,33
16873963,BEXAR,0,0.159,0,2003,23
16874060,TARRANT,0,No Data,0,2008,43
16874690,MATAGORDA,0,No Data,0,2004,No Data
16876368,TRAVIS,0,0.214,0,2013,26
16876368,TRAVIS,0,No Data,0,2014,25
16876515,DENTON,0,No Data,0,2008,71
16876697,HARRIS,0,0.03,0,2003,39
16876697,HARRIS,0,No Data,0,2002,41
16877067,BEXAR,0,No Data,0,2003,No Data
16877069,BEXAR,0,0.227,0,2011,25
16877791,EL PASO,0,No Data,0,2014,31
16878474,HOOD,1,0.241,1,2015,40
16878474,HOOD,1,0.241,1,2015,32
16878474,HOOD,1,0.241,1,2015,32
16878680,EL PASO,0,0.196,0,2013,21
16878823,WHARTON,0,0.112,0,2012,36
16878932,BEXAR,0,0.119,0,2009,20
16879020,DALLAS,0,No Data,0,2014,46
16879020,DALLAS,0,No Data,0,2014,37
16879020,DALLAS,0,0.141,0,2014,21
16879078,NEWTON,0,No Data,0,2002,30
16879197,PARKER,0,No Data,0,2012,No Data
16880445,GALVESTON,0,0.266,0,2014,51
16880755,GREGG,0,No Data,0,2002,No Data
16911617,ARCHER,0,0.266,0,2006,21
16987560,TARRANT,0,No Data,0,2005,23
16987560,TARRANT,0,No Data,0,2005,25
16987560,TARRANT,0,No Data,0,2005,20
16987560,TARRANT,0,No Data,0,2005,20
17000013,TARRANT,0,No Data,0,2003,35
16874645,CAMERON,0,0.11,0,2008,21
16874645,CAMERON,0,0.11,0,2008,20
16875317,DENTON,0,No Data,0,2015,51
16875434,BURNET,0,No Data,0,2018,51
16875535,COOKE,0,No Data,0,2006,35
16875582,BRAZORIA,0,No Data,0,2017,25
16875593,HARRIS,0,0.1,0,2013,21
16875593,HARRIS,0,No Data,0,2014,44
16875785,CAMERON,0,0.168,0,2002,43
16876370,TRAVIS,0,No Data,0,2015,31
16876381,TRAVIS,0,No Data,0,2009,30
16876537,CORYELL,0,0.237,0,2001,38
16876576,EL PASO,0,No Data,0,2006,43
16876576,EL PASO,0,No Data,0,2006,51
16876576,EL PASO,0,No Data,0,2017,71
16876576,EL PASO,0,No Data,0,2014,24
16876608,BASTROP,0,0.291,0,2018,53
16876624,BEXAR,0,No Data,0,2001,29
16876682,TARRANT,0,No Data,0,2017,18
16876682,TARRANT,0,No Data,0,2014,64
16876956,BEXAR,0,0.2,0,2010,32
16877064,BEXAR,0,No Data,0,2017,21
16877064,BEXAR,0,No Data,0,2013,35
16877103,HARRIS,0,No Data,0,2014,42
16877237,HARRIS,0,0.193,0,2013,23
16877237,HARRIS,0,0.193,0,2013,24
16877258,DALLAS,0,0.179,0,2007,27
16877327,TAYLOR,0,No Data,0,2005,28
16877384,HARRIS,0,No Data,0,2016,36
16877384,HARRIS,0,0.101,0,2011,49
16877550,TARRANT,0,0.066,0,2005,71
16877550,TARRANT,0,No Data,0,2015,44
16879200,DALLAS,0,0.274,0,2017,35
16879200,DALLAS,0,No Data,0,2011,19
16879200,DALLAS,0,No Data,0,2011,24
16879283,MONTGOMERY,0,0.133,0,2015,36
16879283,MONTGOMERY,0,No Data,0,2016,28
16879283,MONTGOMERY,0,No Data,0,2016,2
16879283,MONTGOMERY,0,No Data,0,2016,2
16879377,BELL,0,No Data,0,2009,44
16879377,BELL,0,No Data,0,2015,31
16879875,UPSHUR,0,No Data,0,2008,27
16879900,CALDWELL,0,0.11,0,2013,30
16880942,BEXAR,0,No Data,0,2012,25
16880942,BEXAR,0,No Data,0,2012,5
16880942,BEXAR,0,No Data,0,2013,53
16880942,BEXAR,0,No Data,0,2013,15
16880942,BEXAR,0,No Data,0,2013,12
16880942,BEXAR,0,No Data,0,2013,16
16881050,DALLAS,0,No Data,0,2017,47
16947173,HIDALGO,0,No Data,0,2011,35
16947173,HIDALGO,0,No Data,0,2011,30
16875700,EL PASO,0,0.125,0,2008,21
16875700,EL PASO,0,0.125,0,2008,19
16875700,EL PASO,0,0.125,0,2008,22
16875700,EL PASO,0,No Data,0,2011,52
16875832,CAMERON,0,No Data,0,2013,38
16876500,TRAVIS,1,No Data,0,2006,32
16876500,TRAVIS,1,No Data,0,2006,35
16876500,TRAVIS,1,0.21,1,No Data,21
16877179,BEXAR,0,0.168,0,2003,29
16877179,BEXAR,0,No Data,0,2007,44
16877268,DALLAS,0,0.238,0,2001,46
16877330,WICHITA,0,No Data,0,2007,21
16877376,DALLAS,0,0.16,0,2006,23
16877376,DALLAS,0,No Data,0,2012,21
16877464,MONTGOMERY,0,No Data,0,2013,22
16877579,TARRANT,0,0.144,0,2012,36
16877657,TARRANT,0,0.296,0,2014,28
16877759,TARRANT,0,0.148,0,2003,60
16877759,TARRANT,0,No Data,0,2012,36
16877809,BEXAR,0,No Data,0,1994,35
16877809,BEXAR,0,0.088,0,2013,34
16877809,BEXAR,0,0.088,0,2013,32
16877832,BEXAR,0,0.282,0,2003,50
16877855,DENTON,0,No Data,0,2008,39
16877855,DENTON,0,No Data,0,2008,21
16877855,DENTON,0,No Data,0,1999,38
16877935,GALVESTON,0,No Data,0,2008,27
16877935,GALVESTON,0,No Data,0,2008,30
16877983,DALLAS,0,No Data,0,2008,24
16878000,CORYELL,0,0.248,0,1997,32
16878006,HARRIS,0,0.17,0,2016,23
16878028,COLLIN,0,No Data,0,2015,31
16878105,BEXAR,0,0.151,0,2008,47
16878157,DALLAS,0,0.162,0,2013,27
16878348,TARRANT,0,0.193,0,2005,33
16878348,TARRANT,0,No Data,0,2014,50
16878744,GALVESTON,0,No Data,0,2014,55
16878744,GALVESTON,0,No Data,0,No Data,No Data
16878804,HARRIS,0,No Data,0,2015,23
16878804,HARRIS,0,No Data,0,2017,42
16878804,HARRIS,0,No Data,0,2017,36
16878958,EL PASO,0,0.077,0,2007,18
16878958,EL PASO,0,0.077,0,2007,17
16878958,EL PASO,0,0.077,0,2007,17
16878958,EL PASO,0,0.077,0,2007,17
16878958,EL PASO,0,No Data,0,2002,18
16879005,BEXAR,0,0.212,0,2000,59
16879010,BEXAR,0,0.134,0,2018,38
16879010,BEXAR,0,0.134,0,2018,35
16879013,VICTORIA,0,No Data,0,2003,18
16879383,HARRIS,0,No Data,0,2009,44
16879620,TARRANT,0,0.173,0,2007,26
16879735,WASHINGTON,0,No Data,0,2016,47
16879791,EL PASO,0,0.168,0,2015,37
16879796,TARRANT,0,0.147,0,2002,26
16879813,GALVESTON,0,0.216,0,1998,46
16879813,GALVESTON,0,0.216,0,1998,9
16879813,GALVESTON,0,No Data,0,2016,45
16880277,VICTORIA,0,No Data,0,2003,25
16880562,TRAVIS,0,0.171,0,2016,29
16880564,TRAVIS,0,No Data,0,2007,46
16880564,TRAVIS,0,No Data,0,2008,20
16880564,TRAVIS,0,No Data,0,2008,21
16880564,TRAVIS,0,No Data,0,2008,21
16880770,MONTAGUE,0,No Data,0,2016,46
16880954,BEXAR,0,No Data,0,2015,29
16880954,BEXAR,0,No Data,0,2014,No Data
16880963,BEXAR,0,0.169,0,2003,23
16881037,DALLAS,0,No Data,0,No Data,No Data
16881037,DALLAS,0,0.177,0,2013,22
16881041,HARRIS,0,0.12,0,2012,31
16914044,HARRIS,0,No Data,0,2019,24
16914044,HARRIS,0,No Data,0,2005,48
16917452,HIDALGO,0,0.188,0,1998,46
16917452,HIDALGO,0,No Data,0,2006,46
16917452,HIDALGO,0,No Data,0,2006,43
16987521,TARRANT,0,No Data,0,2008,52
16987521,TARRANT,0,No Data,0,No Data,23
17060913,ANDREWS,0,No Data,0,2006,55
17060913,ANDREWS,0,No Data,0,2014,17
17060913,ANDREWS,0,No Data,0,2014,15
16877938,HARRIS,0,0.136,0,2004,27
16878038,LAMAR,0,No Data,0,2009,49
16878059,HARRIS,0,0.176,0,1999,25
16878079,EL PASO,0,No Data,0,2016,22
16878079,EL PASO,0,No Data,0,2016,24
16878109,BEXAR,0,0.389,0,2005,32
16878109,BEXAR,0,No Data,0,2002,72
16878109,BEXAR,0,No Data,0,2002,62
16878109,BEXAR,0,No Data,0,2002,59
16878109,BEXAR,0,No Data,0,1998,29
16878109,BEXAR,0,No Data,0,2017,65
16878109,BEXAR,0,No Data,0,2017,60
16878109,BEXAR,0,No Data,0,2017,10
16878110,BEXAR,0,No Data,0,2012,42
16878110,BEXAR,0,No Data,0,2012,41
16878110,BEXAR,0,No Data,0,2012,6
16878110,BEXAR,0,No Data,0,2012,5
16878110,BEXAR,0,0.2,0,2005,28
16878113,BEXAR,0,0.215,0,2008,27
16878116,TARRANT,0,0.246,0,2009,22
16878131,DALLAS,0,0.138,0,2012,27
16878140,HARRIS,0,0.15,0,2017,19
16878140,HARRIS,0,0.15,0,2017,22
16878168,BEXAR,0,No Data,0,2002,45
16878188,HARRIS,0,No Data,0,2008,28
16878188,HARRIS,0,No Data,0,2008,18
16878188,HARRIS,0,No Data,0,2008,17
16878330,BELL,0,No Data,0,2012,28
16878387,TARRANT,0,No Data,0,2001,46
16878387,TARRANT,0,No Data,0,2013,29
16878679,DALLAS,0,No Data,0,2003,32
16878860,SMITH,0,No Data,0,2013,No Data
16878860,SMITH,0,No Data,0,2007,59
16878867,COOKE,0,No Data,0,2002,40
16878916,HARRIS,0,No Data,0,2013,31
16878916,HARRIS,0,No Data,0,2013,34
16878916,HARRIS,0,No Data,0,2005,39
16878916,HARRIS,0,No Data,0,2005,26
16878916,HARRIS,0,No Data,0,2017,47
16878951,WISE,0,0.146,0,2013,36
16878998,BEXAR,0,No Data,0,2008,No Data
16879029,TITUS,0,0.147,0,2013,30
16879044,EL PASO,0,0.222,0,2014,26
16879044,EL PASO,0,0.222,0,2014,25
16879044,EL PASO,0,0.222,0,2014,21
16879066,ORANGE,0,No Data,0,2006,30
16879066,ORANGE,0,0.131,0,2013,46
16879111,JEFFERSON,0,No Data,0,2015,24
16879111,JEFFERSON,0,No Data,0,2004,62
16879111,JEFFERSON,0,No Data,0,2004,46
16879130,HARRIS,0,No Data,0,2015,67
16879130,HARRIS,0,No Data,0,2003,41
16879130,HARRIS,0,No Data,0,2003,42
16879156,MEDINA,0,No Data,0,2002,23
16879156,MEDINA,0,No Data,0,2002,27
16879156,MEDINA,0,No Data,0,2002,18
16879378,HARRIS,0,0.01,0,2010,28
16879487,BASTROP,0,No Data,0,2006,37
16879487,BASTROP,0,No Data,0,2003,63
16879487,BASTROP,0,No Data,0,2003,66
16879504,POTTER,0,No Data,0,1995,49
16879612,TARRANT,0,No Data,0,2011,33
16879630,MILAM,0,No Data,0,2017,25
16879671,EL PASO,0,0.18,0,2005,25
16879671,EL PASO,0,No Data,0,2018,48
16879686,WICHITA,0,No Data,0,1999,47
16879686,WICHITA,0,0.212,0,2019,41
16879719,WEBB,0,0.2,0,2003,21
16879748,BRAZOS,0,0.09,0,2010,24
16879781,HARRIS,0,0.14,0,2004,29
16879978,NEWTON,0,0.173,0,2003,69
16879978,NEWTON,0,0.173,0,2003,68
16880194,CAMP,0,No Data,0,2004,59
16880194,CAMP,0,No Data,0,2014,62
16880228,MCLENNAN,0,No Data,0,2012,74
16880228,MCLENNAN,0,No Data,0,2011,24
16880228,MCLENNAN,0,No Data,0,2011,21
16880355,POTTER,0,No Data,0,2005,25
16880540,BOWIE,0,0.057,0,2006,22
16880540,BOWIE,0,No Data,0,2013,53
16880540,BOWIE,0,No Data,0,2014,28
16880570,TRAVIS,0,No Data,0,2012,53
16880570,TRAVIS,0,No Data,0,2008,27
16880570,TRAVIS,0,No Data,0,2015,26
16880614,TRAVIS,0,No Data,0,2000,30
16880614,TRAVIS,0,No Data,0,2000,62
16880619,TRAVIS,0,No Data,0,2004,34
16880634,DENTON,0,No Data,0,1998,27
16880634,DENTON,0,No Data,0,2014,28
16880634,DENTON,0,No Data,0,2014,9
16880634,DENTON,0,No Data,0,2016,56
16880634,DENTON,0,No Data,0,2014,23
16880634,DENTON,0,No Data,0,2014,24
16880634,DENTON,0,No Data,0,2014,18
16880636,DENTON,0,0.179,0,2004,22
16880636,DENTON,0,No Data,0,2000,27
16880881,HARRIS,0,No Data,0,2003,18
16880958,HARRIS,0,No Data,0,2003,24
16880958,HARRIS,0,No Data,0,2013,23
16880958,HARRIS,0,No Data,0,2013,17
16880958,HARRIS,0,No Data,0,2013,14
16880958,HARRIS,0,No Data,0,2013,15
16880958,HARRIS,0,No Data,0,2013,42
16881177,DALLAS,0,0.18,0,2011,25
16881177,DALLAS,0,No Data,0,2017,30
16881229,TRAVIS,0,0.134,0,2008,27
16881642,TAYLOR,0,0.103,0,2019,18
16909189,STARR,0,No Data,0,2013,31
16909189,STARR,0,No Data,0,2013,23
16909189,STARR,0,No Data,0,2013,18
16909189,STARR,0,No Data,0,2013,21
16910174,BEXAR,0,No Data,0,2004,26
16910529,MONTGOMERY,0,0.214,0,2016,29
16910529,MONTGOMERY,0,No Data,0,2016,27
16917405,NUECES,0,No Data,0,2006,21
16919818,NUECES,0,No Data,0,2011,32
16922063,HARRIS,0,No Data,0,2003,31
16922063,HARRIS,0,No Data,0,2007,30
16922063,HARRIS,0,No Data,0,2007,52
16923755,HARRIS,0,0.211,0,2017,38
16932453,HIDALGO,0,0.2,0,2010,34
16932453,HIDALGO,0,0.2,0,2010,9
16932839,DALLAS,0,0.194,0,2010,41
16933808,DALLAS,0,No Data,0,2012,67
17173580,FORT BEND,0,No Data,0,2001,28
17173580,FORT BEND,0,No Data,0,2019,50
16878130,TARRANT,0,0.2,0,2009,54
16878196,DENTON,0,No Data,0,2016,24
16878196,DENTON,0,No Data,0,2015,37
16878198,SMITH,0,No Data,0,2012,29
16878198,SMITH,0,No Data,0,2015,27
16878572,SMITH,0,No Data,0,2011,25
16878572,SMITH,0,No Data,0,2011,21
16878572,SMITH,0,No Data,0,2011,19
16878572,SMITH,0,No Data,0,2004,43
16878628,BEXAR,0,0.177,0,2007,25
16878628,BEXAR,0,No Data,0,2018,19
16878733,BEXAR,0,No Data,0,No Data,No Data
16878768,BEXAR,0,0.215,0,2011,32
16878768,BEXAR,0,0.215,0,2011,32
16878768,BEXAR,0,No Data,0,2002,53
16878787,HARRIS,0,0.18,0,2016,44
16878801,HARRIS,0,0.134,0,2007,30
16878801,HARRIS,0,0.134,0,2007,28
16878801,HARRIS,0,No Data,0,2016,18
16878853,HARRIS,0,0.101,0,2004,21
16878874,HARRIS,0,No Data,0,No Data,No Data
